Sub,Percept,Cond,dB,Rep,Mean,dur_1,dur_2,dur_3,dur_4,dur_5,dur_6,dur_7,dur_8,dur_9,dur_10,dur_11,dur_12,dur_13,dur_14,dur_15,dur_16,dur_17,dur_18,dur_19,dur_20
Sub006,AM ,db002,2,3,8.8503879033447,3.17685124800119,26.790657941714,3.25384887065593,12.2610954264564,8.03265088249827,12.4545005153414,6.222054165999,4.14769661214814,3.314135467288,,,,,,,,,,,
Sub006,SIM,db004,4,3,4.03508653042081,2.42898295118721,4.83995023967509,7.19525313704798,1.67615979377297,,,,,,,,,,,,,,,,
Sub006,AM ,db004,4,3,32.5501278492615,60.1894754603527,8.72087928726614,16.8588657071086,42.5323366726079,34.449082118972,,,,,,,,,,,,,,,
Sub006,SIM,db006,6,3,2.25978768885155,2.45873104114435,2.16292592762329,2.15770609778701,,,,,,,,,,,,,,,,,
Sub006,AM ,db006,6,3,42.7483607835266,6.57524468754491,3.34250963079467,35.3506636902021,125.725025125565,,,,,,,,,,,,,,,,
Sub007,SIM,db0.5,0.5,1,28.980608945313,41.9739342855546,17.5268168512566,40.1141172979605,16.30756734648,,,,,,,,,,,,,,,,
Sub007,AM ,db0.5,0.5,1,21.0796056384722,19.6593986735215,17.5037941792116,26.0756240626833,,,,,,,,,,,,,,,,,
Sub007,SIM,db001,1,1,18.7347621453567,11.2580211883778,23.3228358101223,13.979120866783,13.4413890336909,22.6676292595303,27.7395767136359,,,,,,,,,,,,,,
Sub007,AM ,db001,1,1,13.1722084833706,7.18735113199818,9.46596402306477,10.0788220481027,17.7509433720152,21.377961841672,,,,,,,,,,,,,,,
Sub007,SIM,db002,2,1,11.9655937744772,4.37759453368744,28.8181847928072,4.11585920395282,15.9481354708842,3.98369922448273,14.5500894210491,,,,,,,,,,,,,,
Sub007,AM ,db002,2,1,17.8138469763921,18.1411527696464,4.45564218748768,16.54077359232,13.8876675942929,41.1819351837739,12.675910530832,,,,,,,,,,,,,,
Sub007,SIM,db004,4,1,7.43562855378514,7.43562855378514,,,,,,,,,,,,,,,,,,,
Sub007,AM ,db004,4,1,83.1266522844471,77.546870584084,88.7064339848102,,,,,,,,,,,,,,,,,,
Sub007,SIM,db006,6,1,3.66841279643268,2.68943163500171,4.64739395786364,,,,,,,,,,,,,,,,,,
Sub007,AM ,db006,6,1,85.8153366321544,4.12437272938678,167.506300534922,,,,,,,,,,,,,,,,,,
Sub007,SIM,db0.5,0.5,2,87.8121298249271,121.685524055465,53.9387355943891,,,,,,,,,,,,,,,,,,
Sub007,AM ,db0.5,0.5,2,1.93651634841353,1.93651634841353,,,,,,,,,,,,,,,,,,,
Sub007,SIM,db001,1,2,28.4277109815465,3.7274465679161,91.1670917708575,1.94689624752391,16.8694093398885,,,,,,,,,,,,,,,,
Sub007,AM ,db001,1,2,21.1386009682604,1.41464355887774,26.0001004082092,36.0010589376943,,,,,,,,,,,,,,,,,
Sub007,SIM,db002,2,2,19.2488279025752,24.6762043772205,19.262706370147,42.311307151278,8.0473682944239,1.9465533198063,,,,,,,,,,,,,,,
Sub007,AM ,db002,2,2,20.3703609723236,2.29801573489658,44.6000230970958,32.4260702055485,2.1573348517536,,,,,,,,,,,,,,,,
Sub007,SIM,db004,4,2,0,0,,,,,,,,,,,,,,,,,,,
Sub007,AM ,db004,4,2,88.6354450601889,15.953269121268,161.31762099911,,,,,,,,,,,,,,,,,,
Sub007,SIM,db006,6,2,0,0,,,,,,,,,,,,,,,,,,,
Sub007,AM ,db006,6,2,178.317110938239,178.317110938239,,,,,,,,,,,,,,,,,,,
Sub007,SIM,db0.5,0.5,3,177.302335533439,177.302335533439,,,,,,,,,,,,,,,,,,,
Sub007,AM ,db0.5,0.5,3,0,0,,,,,,,,,,,,,,,,,,,
Sub007,SIM,db001,1,3,81.5140366185215,126.439693963478,36.5883792735649,,,,,,,,,,,,,,,,,,
Sub007,AM ,db001,1,3,3.91895902671376,0.121358237563072,10.5083051703805,0.120534761931594,4.92563793697991,,,,,,,,,,,,,,,,
Sub007,SIM,db002,2,3,32.7950682086117,104.210764850711,5.77402154125002,20.3815617807222,0.813924661763849,,,,,,,,,,,,,,,,
Sub007,AM ,db002,2,3,15.5438763022191,13.2500812408271,31.9546414737229,1.42690619210725,,,,,,,,,,,,,,,,,
Sub007,SIM,db004,4,3,0,0,,,,,,,,,,,,,,,,,,,
Sub007,AM ,db004,4,3,178.03536069163,178.03536069163,,,,,,,,,,,,,,,,,,,
Sub007,SIM,db006,6,3,0,0,,,,,,,,,,,,,,,,,,,
Sub007,AM ,db006,6,3,31.8490340441573,80.5980659390016,0.422341949298243,6.05221804300254,0.0702979364987186,72.1022463529853,,,,,,,,,,,,,,,
Sub008,SIM,db0.5,0.5,1,177.669694689107,177.669694689107,,,,,,,,,,,,,,,,,,,
Sub008,AM ,db0.5,0.5,1,0,0,,,,,,,,,,,,,,,,,,,
Sub008,SIM,db001,1,1,178.900510904602,178.900510904602,,,,,,,,,,,,,,,,,,,
Sub008,AM ,db001,1,1,0,0,,,,,,,,,,,,,,,,,,,
Sub008,SIM,db002,2,1,14.7891226017061,28.4272167857473,6.91343204962368,15.6948151812387,1.98955606541199,15.743204513258,29.1898014125425,31.9521011697618,4.62553701764637,3.60241510373362,9.75314671809724,,,,,,,,,,
Sub008,AM ,db002,2,1,3.29331589469583,2.85990608286352,7.39512244258981,2.98451951998209,1.21759255694838,2.99761229250726,2.15049903503655,4.30500132169232,1.89639922289621,3.83319057774634,,,,,,,,,,,
Sub008,SIM,db004,4,1,4.25457684036019,4.25457684036019,,,,,,,,,,,,,,,,,,,
Sub008,AM ,db004,4,1,173.712084757681,173.712084757681,,,,,,,,,,,,,,,,,,,
Sub008,SIM,db006,6,1,0,0,,,,,,,,,,,,,,,,,,,
Sub008,AM ,db006,6,1,177.520829804544,177.520829804544,,,,,,,,,,,,,,,,,,,
Sub008,SIM,db0.5,0.5,2,178.710672600166,178.710672600166,,,,,,,,,,,,,,,,,,,
Sub008,AM ,db0.5,0.5,2,0,0,,,,,,,,,,,,,,,,,,,
Sub008,SIM,db001,1,2,58.0246338399391,133.554666407461,3.64256246599507,36.8766726463614,,,,,,,,,,,,,,,,,
Sub008,AM ,db001,1,2,3.2612170603511,3.2612170603511,,,,,,,,,,,,,,,,,,,
Sub008,SIM,db002,2,2,82.1771369067783,58.5342558873044,105.820017926252,,,,,,,,,,,,,,,,,,
Sub008,AM ,db002,2,2,13.762350764272,13.762350764272,,,,,,,,,,,,,,,,,,,
Sub008,SIM,db004,4,2,6.31394487902026,6.31394487902026,,,,,,,,,,,,,,,,,,,
Sub008,AM ,db004,4,2,171.295951579871,171.295951579871,,,,,,,,,,,,,,,,,,,
Sub008,SIM,db006,6,2,1.22792036227202,1.22792036227202,,,,,,,,,,,,,,,,,,,
Sub008,AM ,db006,6,2,175.861344225103,175.861344225103,,,,,,,,,,,,,,,,,,,
Sub008,SIM,db0.5,0.5,3,178.484846735035,178.484846735035,,,,,,,,,,,,,,,,,,,
Sub008,AM ,db0.5,0.5,3,0,0,,,,,,,,,,,,,,,,,,,
Sub008,SIM,db001,1,3,178.380187962593,178.380187962593,,,,,,,,,,,,,,,,,,,
Sub008,AM ,db001,1,3,0,0,,,,,,,,,,,,,,,,,,,
Sub008,SIM,db002,2,3,80.8148700635438,151.430473217127,10.1992669099604,,,,,,,,,,,,,,,,,,
Sub008,AM ,db002,2,3,16.7629429593585,16.7629429593585,,,,,,,,,,,,,,,,,,,
Sub008,SIM,db004,4,3,0,0,,,,,,,,,,,,,,,,,,,
Sub008,AM ,db004,4,3,177.504896035437,177.504896035437,,,,,,,,,,,,,,,,,,,
Sub008,SIM,db006,6,3,1.34590673216098,1.34590673216098,,,,,,,,,,,,,,,,,,,
Sub008,AM ,db006,6,3,176.079689697474,176.079689697474,,,,,,,,,,,,,,,,,,,
Sub009,SIM,db0.5,0.5,1,41.0281770656895,55.5453969182763,90.7205933114674,2.22800184523658,15.6187161877779,,,,,,,,,,,,,,,,
Sub009,AM ,db0.5,0.5,1,6.8372851501681,6.06185968505179,14.0871893381791,0.362806427273426,,,,,,,,,,,,,,,,,
Sub009,SIM,db001,1,1,43.5120369158461,43.7268267582349,42.1392203812629,44.6700636080404,,,,,,,,,,,,,,,,,
Sub009,AM ,db001,1,1,16.2083113051303,15.6217839893034,10.1765928315526,22.826557094535,,,,,,,,,,,,,,,,,
Sub009,SIM,db002,2,1,14.1961887225655,12.2322248442197,4.92690240265802,31.7712263121975,43.9974201338628,8.99120144385233,2.57387970548007,8.26269851046709,0.813956427786252,,,,,,,,,,,,
Sub009,AM ,db002,2,1,13.0292971677289,2.41845640469001,2.12044786116712,19.56082639124,30.8970247810867,10.1497304004606,,,,,,,,,,,,,,,
Sub009,SIM,db004,4,1,0,0,,,,,,,,,,,,,,,,,,,
Sub009,AM ,db004,4,1,178.396437397985,178.396437397985,,,,,,,,,,,,,,,,,,,
Sub009,SIM,db006,6,1,0,0,,,,,,,,,,,,,,,,,,,
Sub009,AM ,db006,6,1,178.175320863233,178.175320863233,,,,,,,,,,,,,,,,,,,
Sub009,SIM,db0.5,0.5,2,30.506238194594,48.7168088448161,0.180604423947443,58.764162316631,29.7957943883248,15.0738209992505,,,,,,,,,,,,,,,
Sub009,AM ,db0.5,0.5,2,8.90830985084115,10.3568209581881,6.31245027614386,10.0556583181915,,,,,,,,,,,,,,,,,
Sub009,SIM,db001,1,2,28.8201237899457,25.361838576473,80.364784153553,3.19132296254065,6.36254946721601,,,,,,,,,,,,,,,,
Sub009,AM ,db001,1,2,15.9768959706348,25.7711294308756,2.3781938755601,4.82759423793505,30.9306663381685,,,,,,,,,,,,,,,,
Sub009,SIM,db002,2,2,15.9633019228274,6.00374661236128,17.8616634201808,20.1915488050872,22.3089519622645,11.0087748170172,18.4051259200533,,,,,,,,,,,,,,
Sub009,AM ,db002,2,2,13.8540753458647,1.50585426226462,29.4340013653218,11.2299041837341,2.01705464106453,4.57611278782133,34.3615248349815,,,,,,,,,,,,,,
Sub009,SIM,db004,4,2,5.36898790459236,4.34505372742933,6.39292208175539,,,,,,,,,,,,,,,,,,
Sub009,AM ,db004,4,2,56.0702793774957,78.373805023457,12.1125975870764,77.7244355219536,,,,,,,,,,,,,,,,,
Sub009,SIM,db006,6,2,5.12298858981831,2.8401952254826,7.40578195415401,,,,,,,,,,,,,,,,,,
Sub009,AM ,db006,6,2,56.0718911789663,84.0479998819446,58.6770788421472,25.4905948128071,,,,,,,,,,,,,,,,,
Sub009,SIM,db0.5,0.5,3,50.5378053151708,82.0064009038833,34.8735637825557,34.7334512590733,,,,,,,,,,,,,,,,,
Sub009,AM ,db0.5,0.5,3,13.5634028889872,17.0207184872652,10.1060872907092,,,,,,,,,,,,,,,,,,
Sub009,SIM,db001,1,3,24.2736425708067,23.9847068666404,0.22088074743624,43.9459674915051,28.9430151776451,,,,,,,,,,,,,,,,
Sub009,AM ,db001,1,3,27.1634173997991,20.452641395399,52.8673062758553,8.17030452814288,,,,,,,,,,,,,,,,,
Sub009,SIM,db002,2,3,16.1129287051866,1.58816937934353,11.2124578470011,23.6139895342512,28.7100832922715,27.2677713061912,4.28510087206087,,,,,,,,,,,,,,
Sub009,AM ,db002,2,3,16.3407265329064,1.62772262172439,9.24321189163675,25.3399398694219,36.9423325172211,8.55042576452797,,,,,,,,,,,,,,,
Sub009,SIM,db004,4,3,3.56938584514743,5.10825877962998,2.84012882007482,2.75976993573749,,,,,,,,,,,,,,,,,
Sub009,AM ,db004,4,3,41.8735565645748,59.781952870766,35.7950552672628,56.8114991068942,15.1057190133761,,,,,,,,,,,,,,,,
Sub009,SIM,db006,6,3,0,0,,,,,,,,,,,,,,,,,,,
Sub009,AM ,db006,6,3,89.1337180355795,171.543453838296,6.72398223286291,,,,,,,,,,,,,,,,,,
Sub010,SIM,db0.5,0.5,1,85.3869069387556,78.3942335083611,92.3795803691501,,,,,,,,,,,,,,,,,,
Sub010,AM ,db0.5,0.5,1,6.59341989775385,6.59341989775385,,,,,,,,,,,,,,,,,,,
Sub010,SIM,db001,1,1,39.1253287388495,88.1425656739866,54.5117242436845,13.1739876222891,0.673037415437648,,,,,,,,,,,,,,,,
Sub010,AM ,db001,1,1,4.19467402964619,4.19467402964619,,,,,,,,,,,,,,,,,,,
Sub010,SIM,db002,2,1,45.7508709694806,55.6553957120705,12.2530530447693,69.3441641516019,,,,,,,,,,,,,,,,,
Sub010,AM ,db002,2,1,17.9181635151363,8.50000962397098,27.3363174063015,,,,,,,,,,,,,,,,,,
Sub010,SIM,db004,4,1,11.9311324592196,5.77081183979499,9.85471266668719,9.05174168232043,22.253910219888,12.7244858874074,,,,,,,,,,,,,,,
Sub010,AM ,db004,4,1,18.8198939908777,30.9399679072612,19.3583986480244,28.8110759729207,14.3098973571286,12.0235572382535,7.4764668216776,,,,,,,,,,,,,,
Sub010,SIM,db006,6,1,0,0,,,,,,,,,,,,,,,,,,,
Sub010,AM ,db006,6,1,178.280387692093,178.280387692093,,,,,,,,,,,,,,,,,,,
Sub010,SIM,db0.5,0.5,2,40.7080247246263,54.7065076658146,43.8056204639015,40.6866133113654,23.6333574574237,,,,,,,,,,,,,,,,
Sub010,AM ,db0.5,0.5,2,4.2653823155033,4.2653823155033,,,,,,,,,,,,,,,,,,,
Sub010,SIM,db001,1,2,86.4938380914245,106.418432023958,66.5692441588908,,,,,,,,,,,,,,,,,,
Sub010,AM ,db001,1,2,4.25093127970649,4.25093127970649,,,,,,,,,,,,,,,,,,,
Sub010,SIM,db002,2,2,25.4091785747282,13.5490187397972,10.4063346909552,17.9931008951589,59.6882599730015,,,,,,,,,,,,,,,,
Sub010,AM ,db002,2,2,17.8147836883936,36.1557245311196,19.0469094859018,0.823330818268005,15.2331699182851,,,,,,,,,,,,,,,,
Sub010,SIM,db004,4,2,21.2979543284782,21.2979543284782,,,,,,,,,,,,,,,,,,,
Sub010,AM ,db004,4,2,15.7260763290064,47.5943162103631,23.1111119665748,41.6785657458458,3.73550565632831,1.85667884419854,0.522654509666609,4.40575757342413,2.90402012565028,,,,,,,,,,,,
Sub010,SIM,db006,6,2,3.90095938170452,3.90095938170452,,,,,,,,,,,,,,,,,,,
Sub010,AM ,db006,6,2,57.2396214014904,81.308542622648,51.2870154009233,39.1233061808998,,,,,,,,,,,,,,,,,
Sub010,SIM,db0.5,0.5,3,83.3558654581539,145.386594961659,21.3251359546484,,,,,,,,,,,,,,,,,,
Sub010,AM ,db0.5,0.5,3,10.3565421837957,10.3565421837957,,,,,,,,,,,,,,,,,,,
Sub010,SIM,db001,1,3,81.6741493050213,67.4750267546424,95.8732718554002,,,,,,,,,,,,,,,,,,
Sub010,AM ,db001,1,3,6.12490392067775,11.5171502391877,0.732657602167819,,,,,,,,,,,,,,,,,,
Sub010,SIM,db002,2,3,36.4896855078377,36.2963188948088,46.1247427191447,3.03775355958714,60.4999268578104,,,,,,,,,,,,,,,,
Sub010,AM ,db002,2,3,4.78506293756891,7.70725448605299,5.76520459281528,4.2602787230644,1.40751394834297,,,,,,,,,,,,,,,,
Sub010,SIM,db004,4,3,14.4484106972368,7.02003646843878,30.0759058724179,12.6744046610802,8.02329578701028,,,,,,,,,,,,,,,,
Sub010,AM ,db004,4,3,22.3133653234167,14.0496988338309,28.8311919995285,52.5474355963779,5.95897332748063,10.1795268598653,,,,,,,,,,,,,,,
Sub010,SIM,db006,6,3,9.83881274188207,6.27071592087304,13.4069095628911,,,,,,,,,,,,,,,,,,
Sub010,AM ,db006,6,3,51.3523136242936,77.582869457874,23.9178914775257,52.5561799374809,,,,,,,,,,,,,,,,,
Sub011,SIM,db0.5,0.5,1,178.735957999019,178.735957999019,,,,,,,,,,,,,,,,,,,
Sub011,AM ,db0.5,0.5,1,0.0690955527447841,0.0690955527447841,,,,,,,,,,,,,,,,,,,
Sub011,SIM,db001,1,1,16.3325047290239,15.1932152261575,10.8076848681824,32.7808982402612,2.56830500302976,20.3124203074885,,,,,,,,,,,,,,,
Sub011,AM ,db001,1,1,24.0994672410248,20.3225256788319,4.44570836879234,14.515219004244,57.1144159122309,,,,,,,,,,,,,,,,
Sub011,SIM,db002,2,1,18.0669288100164,62.5116308163304,10.35670905493,6.79396917545773,15.3646947458035,7.41650149432985,11.300198784199,12.7247975990642,,,,,,,,,,,,,
Sub011,AM ,db002,2,1,6.94314796653699,7.89779919556076,8.72055535115078,10.3564893241305,1.4651717059869,3.27159528730363,8.37973106874801,8.51069383287836,,,,,,,,,,,,,
Sub011,SIM,db004,4,1,1.36459241861348,1.36459241861348,,,,,,,,,,,,,,,,,,,
Sub011,AM ,db004,4,1,177.08446323615,177.08446323615,,,,,,,,,,,,,,,,,,,
Sub011,SIM,db006,6,1,0,0,,,,,,,,,,,,,,,,,,,
Sub011,AM ,db006,6,1,178.013721145898,178.013721145898,,,,,,,,,,,,,,,,,,,
Sub011,SIM,db0.5,0.5,2,88.3325417143685,5.06223385708381,171.602849571653,,,,,,,,,,,,,,,,,,
Sub011,AM ,db0.5,0.5,2,0,0,,,,,,,,,,,,,,,,,,,
Sub011,SIM,db001,1,2,27.8292065376488,59.5852140097791,17.7116483947943,9.94503329803729,24.0749304479846,,,,,,,,,,,,,,,,
Sub011,AM ,db001,1,2,21.9571598719594,22.7407782832834,20.8924618221745,22.2382395104205,,,,,,,,,,,,,,,,,
Sub011,SIM,db002,2,2,26.2163359744869,15.4407543213993,11.7106924856234,57.3097120050966,36.8370469976917,9.78347406262355,,,,,,,,,,,,,,,
Sub011,AM ,db002,2,2,9.47320211287997,9.63365101809131,18.6556366082418,7.37576468723955,11.6909260161588,0.0100322346684152,,,,,,,,,,,,,,,
Sub011,SIM,db004,4,2,0,0,,,,,,,,,,,,,,,,,,,
Sub011,AM ,db004,4,2,178.432111362777,178.432111362777,,,,,,,,,,,,,,,,,,,
Sub011,SIM,db006,6,2,0,0,,,,,,,,,,,,,,,,,,,
Sub011,AM ,db006,6,2,178.333092645241,178.333092645241,,,,,,,,,,,,,,,,,,,
Sub011,SIM,db0.5,0.5,3,178.509303915282,178.509303915282,,,,,,,,,,,,,,,,,,,
Sub011,AM ,db0.5,0.5,3,0,0,,,,,,,,,,,,,,,,,,,
Sub011,SIM,db001,1,3,178.73131253707,178.73131253707,,,,,,,,,,,,,,,,,,,
Sub011,AM ,db001,1,3,0,0,,,,,,,,,,,,,,,,,,,
Sub011,SIM,db002,2,3,61.8853940286476,64.7657823651443,59.0050056921509,,,,,,,,,,,,,,,,,,
Sub011,AM ,db002,2,3,26.853742849527,26.4722977201563,27.2351879788976,,,,,,,,,,,,,,,,,,
Sub011,SIM,db004,4,3,10.8580231092646,10.8580231092646,,,,,,,,,,,,,,,,,,,
Sub011,AM ,db004,4,3,83.7137815478095,140.889043003403,26.5385200922165,,,,,,,,,,,,,,,,,,
Sub011,SIM,db006,6,3,0,0,,,,,,,,,,,,,,,,,,,
Sub011,AM ,db006,6,3,178.444864089283,178.444864089283,,,,,,,,,,,,,,,,,,,
Sub012,SIM,db0.5,0.5,1,177.54194752025,177.54194752025,,,,,,,,,,,,,,,,,,,
Sub012,AM ,db0.5,0.5,1,0,0,,,,,,,,,,,,,,,,,,,
Sub012,SIM,db001,1,1,172.179095222958,172.179095222958,,,,,,,,,,,,,,,,,,,
Sub012,AM ,db001,1,1,0.562332253705108,0.562332253705108,,,,,,,,,,,,,,,,,,,
Sub012,SIM,db002,2,1,33.2144020188418,34.1561041768045,32.2726998608791,,,,,,,,,,,,,,,,,,
Sub012,AM ,db002,2,1,56.3364595720002,55.6036653257122,57.0692538182882,,,,,,,,,,,,,,,,,,
Sub012,SIM,db004,4,1,0,0,,,,,,,,,,,,,,,,,,,
Sub012,AM ,db004,4,1,175.437678652711,175.437678652711,,,,,,,,,,,,,,,,,,,
Sub012,SIM,db006,6,1,0,0,,,,,,,,,,,,,,,,,,,
Sub012,AM ,db006,6,1,174.804732165684,174.804732165684,,,,,,,,,,,,,,,,,,,
Sub012,SIM,db0.5,0.5,2,177.57548827865,177.57548827865,,,,,,,,,,,,,,,,,,,
Sub012,AM ,db0.5,0.5,2,0,0,,,,,,,,,,,,,,,,,,,
Sub012,SIM,db001,1,2,177.631523841265,177.631523841265,,,,,,,,,,,,,,,,,,,
Sub012,AM ,db001,1,2,0,0,,,,,,,,,,,,,,,,,,,
Sub012,SIM,db002,2,2,26.8077611020101,11.8214773638938,36.0943119510907,41.6244337083967,17.6908213846591,,,,,,,,,,,,,,,,
Sub012,AM ,db002,2,2,20.2362811986324,17.1474618042871,19.0260118026672,24.5353699889429,,,,,,,,,,,,,,,,,
Sub012,SIM,db004,4,2,0,0,,,,,,,,,,,,,,,,,,,
Sub012,AM ,db004,4,2,175.922607108224,175.922607108224,,,,,,,,,,,,,,,,,,,
Sub012,SIM,db006,6,2,0,0,,,,,,,,,,,,,,,,,,,
Sub012,AM ,db006,6,2,172.1086234146,172.1086234146,,,,,,,,,,,,,,,,,,,
Sub012,SIM,db0.5,0.5,3,176.700871005645,176.700871005645,,,,,,,,,,,,,,,,,,,
Sub012,AM ,db0.5,0.5,3,0,0,,,,,,,,,,,,,,,,,,,
Sub012,SIM,db001,1,3,175.089249449306,175.089249449306,,,,,,,,,,,,,,,,,,,
Sub012,AM ,db001,1,3,0,0,,,,,,,,,,,,,,,,,,,
Sub012,SIM,db002,2,3,67.6957225356391,6.90822154523994,128.483223526038,,,,,,,,,,,,,,,,,,
Sub012,AM ,db002,2,3,18.4987318083381,28.9596799415922,8.03778367508403,,,,,,,,,,,,,,,,,,
Sub012,SIM,db004,4,3,0,0,,,,,,,,,,,,,,,,,,,
Sub012,AM ,db004,4,3,174.384286933697,174.384286933697,,,,,,,,,,,,,,,,,,,
Sub012,SIM,db006,6,3,0,0,,,,,,,,,,,,,,,,,,,
Sub012,AM ,db006,6,3,174.799908321949,174.799908321949,,,,,,,,,,,,,,,,,,,
Sub013,SIM,db0.5,0.5,1,177.610268839951,177.610268839951,,,,,,,,,,,,,,,,,,,
Sub013,AM ,db0.5,0.5,1,0,0,,,,,,,,,,,,,,,,,,,
Sub013,SIM,db001,1,1,42.0735642050568,30.866696969395,50.3560800543783,44.997915591397,,,,,,,,,,,,,,,,,
Sub013,AM ,db001,1,1,17.5867758848023,2.66933574472205,33.7336095009014,16.3573824087835,,,,,,,,,,,,,,,,,
Sub013,SIM,db002,2,1,49.5957521861213,9.73498595478304,115.892233380626,23.160037222955,,,,,,,,,,,,,,,,,
Sub013,AM ,db002,2,1,14.5310613129841,4.99780299868871,24.0643196272795,,,,,,,,,,,,,,,,,,
Sub013,SIM,db004,4,1,0,0,,,,,,,,,,,,,,,,,,,
Sub013,AM ,db004,4,1,177.125580004817,177.125580004817,,,,,,,,,,,,,,,,,,,
Sub013,SIM,db006,6,1,3.01460304975262,3.01460304975262,,,,,,,,,,,,,,,,,,,
Sub013,AM ,db006,6,1,174.781381528574,174.781381528574,,,,,,,,,,,,,,,,,,,
Sub013,SIM,db0.5,0.5,2,177.668968134341,177.668968134341,,,,,,,,,,,,,,,,,,,
Sub013,AM ,db0.5,0.5,2,0,0,,,,,,,,,,,,,,,,,,,
Sub013,SIM,db001,1,2,74.2426239746783,38.1067410954747,110.378506853882,,,,,,,,,,,,,,,,,,
Sub013,AM ,db001,1,2,30.0248791392623,30.0248791392623,,,,,,,,,,,,,,,,,,,
Sub013,SIM,db002,2,2,81.4820610303814,69.5747623604184,93.3893597003444,,,,,,,,,,,,,,,,,,
Sub013,AM ,db002,2,2,14.7872280092197,14.7872280092197,,,,,,,,,,,,,,,,,,,
Sub013,SIM,db004,4,2,0,0,,,,,,,,,,,,,,,,,,,
Sub013,AM ,db004,4,2,177.425895232325,177.425895232325,,,,,,,,,,,,,,,,,,,
Sub013,SIM,db006,6,2,0,0,,,,,,,,,,,,,,,,,,,
Sub013,AM ,db006,6,2,177.289899920801,177.289899920801,,,,,,,,,,,,,,,,,,,
Sub013,SIM,db0.5,0.5,3,111.11123582206,111.11123582206,,,,,,,,,,,,,,,,,,,
Sub013,AM ,db0.5,0.5,3,67.6402884298004,67.6402884298004,,,,,,,,,,,,,,,,,,,
Sub013,SIM,db001,1,3,178.052510865517,178.052510865517,,,,,,,,,,,,,,,,,,,
Sub013,AM ,db001,1,3,0,0,,,,,,,,,,,,,,,,,,,
Sub013,SIM,db002,2,3,72.2892578857409,61.7497506761174,82.8287650953644,,,,,,,,,,,,,,,,,,
Sub013,AM ,db002,2,3,31.9113792735116,31.9113792735116,,,,,,,,,,,,,,,,,,,
Sub013,SIM,db004,4,3,0,0,,,,,,,,,,,,,,,,,,,
Sub013,AM ,db004,4,3,175.844130311143,175.844130311143,,,,,,,,,,,,,,,,,,,
Sub013,SIM,db006,6,3,0,0,,,,,,,,,,,,,,,,,,,
Sub013,AM ,db006,6,3,176.279037130254,176.279037130254,,,,,,,,,,,,,,,,,,,
Sub014,SIM,db0.5,0.5,1,175.58008469153,175.58008469153,,,,,,,,,,,,,,,,,,,
Sub014,AM ,db0.5,0.5,1,0,0,,,,,,,,,,,,,,,,,,,
Sub014,SIM,db001,1,1,178.326801138501,178.326801138501,,,,,,,,,,,,,,,,,,,
Sub014,AM ,db001,1,1,0,0,,,,,,,,,,,,,,,,,,,
Sub014,SIM,db002,2,1,174.278839210874,174.278839210874,,,,,,,,,,,,,,,,,,,
Sub014,AM ,db002,2,1,0,0,,,,,,,,,,,,,,,,,,,
Sub014,SIM,db004,4,1,0,0,,,,,,,,,,,,,,,,,,,
Sub014,AM ,db004,4,1,175.173788609918,175.173788609918,,,,,,,,,,,,,,,,,,,
Sub014,SIM,db006,6,1,0,0,,,,,,,,,,,,,,,,,,,
Sub014,AM ,db006,6,1,175.614388257512,175.614388257512,,,,,,,,,,,,,,,,,,,
Sub014,SIM,db0.5,0.5,2,174.853107895571,174.853107895571,,,,,,,,,,,,,,,,,,,
Sub014,AM ,db0.5,0.5,2,0,0,,,,,,,,,,,,,,,,,,,
Sub014,SIM,db001,1,2,174.47606506768,174.47606506768,,,,,,,,,,,,,,,,,,,
Sub014,AM ,db001,1,2,0,0,,,,,,,,,,,,,,,,,,,
Sub014,SIM,db002,2,2,175.166913076824,175.166913076824,,,,,,,,,,,,,,,,,,,
Sub014,AM ,db002,2,2,0,0,,,,,,,,,,,,,,,,,,,
Sub014,SIM,db004,4,2,0,0,,,,,,,,,,,,,,,,,,,
Sub014,AM ,db004,4,2,173.516387692303,173.516387692303,,,,,,,,,,,,,,,,,,,
Sub014,SIM,db006,6,2,0,0,,,,,,,,,,,,,,,,,,,
Sub014,AM ,db006,6,2,175.840542741764,175.840542741764,,,,,,,,,,,,,,,,,,,
Sub014,SIM,db0.5,0.5,3,176.838405084185,176.838405084185,,,,,,,,,,,,,,,,,,,
Sub014,AM ,db0.5,0.5,3,0,0,,,,,,,,,,,,,,,,,,,
Sub014,SIM,db001,1,3,174.404158103258,174.404158103258,,,,,,,,,,,,,,,,,,,
Sub014,AM ,db001,1,3,0,0,,,,,,,,,,,,,,,,,,,
Sub014,SIM,db002,2,3,172.650045502207,172.650045502207,,,,,,,,,,,,,,,,,,,
Sub014,AM ,db002,2,3,0,0,,,,,,,,,,,,,,,,,,,
Sub014,SIM,db004,4,3,0,0,,,,,,,,,,,,,,,,,,,
Sub014,AM ,db004,4,3,171.594144024359,171.594144024359,,,,,,,,,,,,,,,,,,,
Sub014,SIM,db006,6,3,0,0,,,,,,,,,,,,,,,,,,,
Sub014,AM ,db006,6,3,175.879354506964,175.879354506964,,,,,,,,,,,,,,,,,,,
Sub015,SIM,db0.5,0.5,1,169.060703144787,169.060703144787,,,,,,,,,,,,,,,,,,,
Sub015,AM ,db0.5,0.5,1,3.93001798579644,3.93001798579644,,,,,,,,,,,,,,,,,,,
